subject,trial_id,item,condition,fixation_number,duration,start_time,end_time,corrected_start_time,corrected_end_time,x,y,subject_trialID,distance_in_char_widths,blink,y_compare,line_num_compare,y_attach,line_num_attach,y_segment,line_num_segment,y_split,line_num_split,y_stretch,line_num_stretch,y_slice,line_num_slice,y_warp,line_num_warp,y_chain,line_num_chain,y_regress,line_num_regress,y_cluster,line_num_cluster,y_merge,line_num_merge,y_Wisdom_of_Crowds,y_Wisdom_of_Crowds_correction,line_num_y_Wisdom_of_Crowds,line_num_Wisdom_of_Crowds,line_change_Wisdom_of_Crowds,letternum_Wisdom_of_Crowds,letter_Wisdom_of_Crowds,line_let_Wisdom_of_Crowds,on_word_number_Wisdom_of_Crowds,on_word_Wisdom_of_Crowds,word_land_Wisdom_of_Crowds,line_word_Wisdom_of_Crowds,num_words_in_sentence,on_sentence_num_Wisdom_of_Crowds,on_sentence_Wisdom_of_Crowds,sac_in_Wisdom_of_Crowds,sac_out_Wisdom_of_Crowds,word_launch_Wisdom_of_Crowds,word_refix_Wisdom_of_Crowds,sentence_refix_Wisdom_of_Crowds,word_reg_out_Wisdom_of_Crowds,word_reg_in_Wisdom_of_Crowds,word_reg_out_to_Wisdom_of_Crowds,sentence_reg_in_from_Wisdom_of_Crowds,word_reg_in_from_Wisdom_of_Crowds,sentence_reg_in_Wisdom_of_Crowds,sentence_reg_out_Wisdom_of_Crowds,sentence_reg_out_to_Wisdom_of_Crowds,word_firstskip_Wisdom_of_Crowds,sentence_firstskip_Wisdom_of_Crowds,word_runid_Wisdom_of_Crowds,sentence_runid_Wisdom_of_Crowds,word_fix_Wisdom_of_Crowds,sentence_fix_Wisdom_of_Crowds,word_run_Wisdom_of_Crowds,sentence_run_Wisdom_of_Crowds,word_run_fix_Wisdom_of_Crowds,sentence_run_fix_Wisdom_of_Crowds,word_cland_Wisdom_of_Crowds,y_compare_correction,line_change_compare,letternum_compare,letter_compare,line_let_compare,on_word_number_compare,on_word_compare,word_land_compare,line_word_compare,on_sentence_num_compare,on_sentence_compare,sac_in_compare,sac_out_compare,word_launch_compare,word_refix_compare,sentence_refix_compare,sentence_reg_in_compare,sentence_reg_in_from_compare,word_reg_out_compare,word_reg_out_to_compare,word_reg_in_from_compare,sentence_reg_out_compare,sentence_reg_out_to_compare,word_reg_in_compare,word_firstskip_compare,sentence_firstskip_compare,word_runid_compare,sentence_runid_compare,word_fix_compare,sentence_fix_compare,word_run_compare,sentence_run_compare,word_run_fix_compare,sentence_run_fix_compare,word_cland_compare
AMD1111_03,AMD1111_03_page18,,,120,132,33302,33434,33302,33434,698,450,AMD1111_03_page18,4.017,false,504,6,448,5,448,5,448,5,504,6,448,5,448,5,448,5,504,6,448,5,504,6,448,-2,5,5,0,417, ,29,59,capacidad,8,3,15,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",4,-7,-4,true,true,false,false,,,,false,false,,0,0,25,3,2,28,1,3,2,5,3,54,0,503,e,29,71,que,2,3,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",4,-7,2,false,true,false,,true,70,,false,,false,0,0,22,1,1,5,1,1,1,5,0
AMD1111_03,AMD1111_03_page18,,,121,160,33474,33634,33474,33634,580,434,AMD1111_03_page18,6.971,false,504,6,448,5,448,5,448,5,448,5,448,5,448,5,448,5,504,6,448,5,504,6,448,14,5,5,0,410,p,22,59,capacidad,2,3,15,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",-7,6,1,true,true,false,false,,,,false,false,,0,0,25,3,3,29,1,3,3,6,-3,70,0,496,e,22,70,sostienen,5,2,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",-7,6,-5,false,true,false,,false,,71,false,,true,0,0,23,1,2,6,2,1,1,6,0
AMD1111_03,AMD1111_03_page18,,,122,184,33670,33854,33670,33854,687,449,AMD1111_03_page18,6.321,false,504,6,448,5,448,5,448,5,504,6,448,5,448,5,448,5,504,6,448,5,504,6,448,-1,5,5,0,416,d,28,59,capacidad,8,3,15,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",6,-5,-2,true,true,false,false,,,,false,false,,0,0,25,3,4,30,1,3,4,7,3,55,0,502,u,28,71,que,1,3,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",6,-5,5,false,true,false,,true,70,,false,,false,0,0,23,1,2,7,2,1,1,7,-1
AMD1111_03,AMD1111_03_page18,,,123,203,33882,34085,33882,34085,604,433,AMD1111_03_page18,4.903,false,504,6,448,5,448,5,448,5,448,5,448,5,448,5,448,5,504,6,448,5,504,6,448,15,5,5,0,411,a,23,59,capacidad,3,3,15,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",-5,-2,3,true,true,false,false,,,,false,false,,0,0,25,3,5,31,1,3,5,8,-2,71,0,497,n,23,70,sostienen,6,2,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",-5,-2,-4,false,true,false,,false,,71,false,,true,0,0,24,1,3,8,3,1,1,8,1
AMD1111_03,AMD1111_03_page18,,,124,160,34105,34265,34105,34265,564,435,AMD1111_03_page18,2.363,false,504,6,448,5,448,5,448,5,448,5,448,5,448,5,448,5,504,6,448,5,504,6,448,13,5,5,0,409,a,21,59,capacidad,1,3,15,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",-2,3,1,true,true,false,false,,,,false,false,,0,0,25,3,6,32,1,3,6,9,-4,69,0,495,i,21,70,sostienen,4,2,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",-2,3,4,true,true,false,,false,,,false,,false,0,0,24,1,4,9,3,1,2,9,-1
AMD1111_03,AMD1111_03_page18,,,125,256,34285,34541,34285,34541,613,444,AMD1111_03_page18,2.895,false,504,6,448,5,448,5,448,5,504,6,448,5,448,5,448,5,504,6,448,5,504,6,448,4,5,5,0,412,c,24,59,capacidad,4,3,15,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",3,4,-1,true,true,false,false,,,,false,false,,0,0,25,3,7,33,1,3,7,10,-1,60,0,498,e,24,70,sostienen,7,2,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",3,4,-4,true,true,false,,false,,,false,,false,0,0,24,1,5,10,3,1,3,10,2
AMD1111_03,AMD1111_03_page18,,,126,168,34565,34733,34565,34733,690,455,AMD1111_03_page18,4.549,false,504,6,448,5,448,5,448,5,504,6,448,5,448,5,448,5,504,6,448,5,504,6,448,-7,5,5,0,416,d,28,59,capacidad,8,3,15,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",4,4,-4,true,true,false,false,,,,false,false,,0,0,25,3,8,34,1,3,8,11,3,49,0,502,u,28,71,que,1,3,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",4,4,3,false,true,false,,false,,,false,,false,0,0,24,1,3,11,3,1,1,11,-1
AMD1111_03,AMD1111_03_page18,,,127,264,34769,35033,34769,35033,750,457,AMD1111_03_page18,3.545,false,504,6,448,5,448,5,448,5,504,6,448,5,448,5,448,5,504,6,448,5,504,6,448,-9,5,5,0,420, ,32,60,de,1,4,15,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",4,8,3,false,true,false,false,,,,false,false,,1,0,25,3,1,35,1,3,1,12,-0.5,47,0,506,e,32,72,se,1,4,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",4,8,3,false,true,false,,false,,,false,,false,0,0,24,1,1,12,1,1,1,12,-0.5
AMD1111_03,AMD1111_03_page18,,,128,168,35069,35237,35069,35237,895,469,AMD1111_03_page18,8.566,false,504,6,448,5,448,5,448,5,504,6,448,5,448,5,448,5,560,7,504,6,504,6,448,-21,5,5,0,428,v,40,61,supervivencia,7,5,15,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",8,4,1,false,true,false,false,,,,false,false,,1,0,25,3,1,36,1,3,1,13,0,35,0,514,u,40,73,extinguieron,6,5,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",8,4,2,false,true,false,,false,,,false,,false,0,0,24,1,1,13,1,1,1,13,-0.5
AMD1111_03,AMD1111_03_page18,,,129,232,35269,35501,35269,35501,952,486,AMD1111_03_page18,3.367,false,504,6,504,6,448,5,448,5,504,6,448,5,448,5,448,5,560,7,504,6,504,6,504,18,6,6,1,518,o,44,73,extinguieron,10,5,15,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",4,-4,-6,false,false,false,false,,,,false,false,,0,0,25,3,1,1,1,1,1,1,3.5,18,0,518,o,44,73,extinguieron,10,5,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",4,-4,-6,true,true,false,,false,,,false,,false,0,0,24,1,2,14,1,1,2,14,3.5
AMD1111_03,AMD1111_03_page18,,,130,296,35521,35817,35521,35817,887,481,AMD1111_03_page18,3.84,false,504,6,504,6,448,5,448,5,504,6,448,5,448,5,448,5,560,7,504,6,504,6,504,23,6,6,0,514,u,40,73,extinguieron,6,5,15,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",-4,171,6,true,true,true,false,61,,,false,true,2,0,0,25,3,2,2,1,1,2,2,-0.5,23,0,514,u,40,73,extinguieron,6,5,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",-4,1,6,true,true,false,,false,,,false,,false,0,0,24,1,3,15,1,1,3,15,-0.5
AMD1111_03,AMD1111_03_page18,,,131,416,35841,36257,35841,36257,910,488,AMD1111_03_page18,1.359,false,504,6,504,6,448,5,448,5,560,7,448,5,448,5,448,5,560,7,504,6,504,6,448,-40,5,5,-1,429,e,41,61,supervivencia,8,5,15,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",-1,-3,5,false,false,false,true,,3,73,true,false,,0,0,26,4,2,37,2,4,1,1,1,16,0,515,i,41,73,extinguieron,7,5,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",1,-3,-6,true,true,false,,false,,,false,,false,0,0,24,1,4,16,1,1,4,16,0.5
AMD1111_03,AMD1111_03_page18,,,132,104,36397,36501,36397,36501,849,460,AMD1111_03_page18,3.604,false,504,6,448,5,448,5,448,5,504,6,448,5,448,5,448,5,504,6,448,5,504,6,448,-12,5,5,0,426,v,38,61,supervivencia,5,5,15,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",-3,0,5,true,true,false,false,,,,false,false,,0,0,26,4,3,38,2,4,2,2,-2,44,0,512,n,38,73,extinguieron,4,5,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",-3,0,4,true,true,false,,false,,,false,,false,0,0,24,1,5,17,1,1,5,17,-2.5
AMD1111_03,AMD1111_03_page18,,,133,52,36517,36569,36517,36569,855,459,AMD1111_03_page18,0.354,false,504,6,448,5,448,5,448,5,504,6,448,5,448,5,448,5,504,6,448,5,504,6,448,-11,5,5,0,426,v,38,61,supervivencia,5,5,15,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",0,4,-5,true,true,false,false,,,,false,false,,0,0,26,4,4,39,2,4,3,3,-2,45,0,512,n,38,73,extinguieron,4,5,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",0,4,-4,true,true,false,,false,,,false,,false,0,0,24,1,6,18,1,1,6,18,-2.5
AMD1111_03,AMD1111_03_page18,,,134,692,36593,37285,36593,37285,913,471,AMD1111_03_page18,3.426,false,504,6,448,5,448,5,448,5,504,6,448,5,448,5,448,5,560,7,504,6,504,6,448,-23,5,5,0,430,n,42,61,supervivencia,9,5,15,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",4,12,-5,true,true,false,false,,,,false,false,,0,0,26,4,5,40,2,4,4,4,2,33,0,516,e,42,73,extinguieron,8,5,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",4,12,-4,true,true,false,,false,,,false,,false,0,0,24,1,7,19,1,1,7,19,1.5
AMD1111_03,AMD1111_03_page18,,,135,231,37325,37556,37325,37556,1121,481,AMD1111_03_page18,12.288,false,504,6,504,6,448,5,448,5,504,6,448,5,448,5,504,6,560,7,504,6,504,6,504,23,6,6,1,528,n,54,74,únicamente,7,6,15,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",12,-3,5,false,false,false,false,,,,false,false,,0,0,26,4,1,3,1,2,1,1,1.5,23,0,528,n,54,74,únicamente,7,6,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",12,-3,5,false,true,false,,false,,,false,,false,0,0,24,1,1,20,1,1,1,20,1.5
AMD1111_03,AMD1111_03_page18,,,136,212,37580,37792,37580,37792,1067,490,AMD1111_03_page18,3.19,false,504,6,504,6,448,5,448,5,560,7,448,5,448,5,504,6,560,7,504,6,504,6,504,14,6,6,0,525,a,51,74,únicamente,4,6,15,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",-3,-2,4,true,true,false,false,,,,false,false,,0,0,26,4,2,4,1,2,2,2,-1.5,14,0,525,a,51,74,únicamente,4,6,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",-3,-2,4,true,true,false,,false,,,false,,false,0,0,24,1,2,21,1,1,2,21,-1.5
AMD1111_03,AMD1111_03_page18,,,137,167,37813,37980,37813,37980,1033,490,AMD1111_03_page18,2.009,false,504,6,504,6,448,5,448,5,560,7,448,5,448,5,504,6,560,7,504,6,504,6,504,14,6,6,0,523,i,49,74,únicamente,2,6,15,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",-2,157,2,true,true,true,false,64,,,false,true,2,0,0,26,4,3,5,1,2,3,3,-3.5,14,0,523,i,49,74,únicamente,2,6,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",-2,15,2,true,true,false,,false,,,false,,false,0,0,24,1,3,22,1,1,3,22,-3.5
AMD1111_03,AMD1111_03_page18,,,138,340,38024,38364,38024,38364,1296,489,AMD1111_03_page18,15.537,false,504,6,504,6,448,5,448,5,560,7,448,5,448,5,448,5,560,7,504,6,504,6,448,-41,5,5,-1,452,e,64,64,neandertales.,10,8,15,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",-15,4,-13,false,false,false,true,,3,74,true,false,,0,0,27,5,2,41,2,5,1,1,3,15,0,538,z,64,76,razones,2,8,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",15,4,13,false,true,false,,false,,,false,,false,0,0,24,1,1,23,1,1,1,23,-2
AMD1111_03,AMD1111_03_page18,,,139,128,38492,38620,38492,38620,1360,456,AMD1111_03_page18,3.781,false,504,6,448,5,448,5,448,5,504,6,448,5,448,5,448,5,560,7,448,5,448,5,448,-8,5,5,0,456,E,68,65,En,0,9,15,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",4,8,4,false,false,false,false,,,,false,false,,1,0,27,5,1,6,1,3,1,1,-1.5,48,0,542,s,68,76,razones,6,8,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",4,8,-2,true,true,false,,false,,,false,,false,0,0,24,1,2,24,1,1,2,24,2
AMD1111_03,AMD1111_03_page18,,,140,704,38652,39356,38652,39356,1499,462,AMD1111_03_page18,8.211,false,504,6,448,5,448,5,448,5,504,6,448,5,448,5,448,5,560,7,448,5,448,5,448,-14,5,5,0,464, ,76,67,"palabras,",0,11,15,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",8,-72,8,false,true,false,false,,,,false,false,,1,0,27,5,1,7,1,3,1,2,-5,42,0,550,i,76,77,climáticas,6,9,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",8,-72,2,false,true,false,,true,68,,false,,false,0,0,24,1,1,25,1,1,1,25,0.5
AMD1111_03,AMD1111_03_page18,,,141,204,39640,39844,39640,39844,269,478,AMD1111_03_page18,72.663,false,504,6,504,6,504,6,504,6,504,6,504,6,504,6,504,6,504,6,504,6,560,7,504,26,6,6,1,478,s,4,68,estas,4,0,15,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",-72,19,-72,false,true,false,false,,,,false,false,,1,0,27,5,1,8,1,3,1,3,1,26,0,478,s,4,68,estas,4,0,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",-72,19,-66,false,true,false,,false,,77,false,,true,0,0,25,1,2,26,2,1,1,26,1
AMD1111_03,AMD1111_03_page18,,,142,232,39916,40148,39916,40148,596,518,AMD1111_03_page18,19.318,false,504,6,504,6,504,6,504,6,560,7,504,6,504,6,504,6,560,7,560,7,560,7,504,-14,6,6,0,497,n,23,70,sostienen,6,2,15,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",19,-17,13,false,true,true,false,69,,,false,false,,1,0,27,5,1,9,1,3,1,4,1,-14,0,497,n,23,70,sostienen,6,2,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",19,-17,13,false,true,false,,true,69,,false,,false,0,0,25,1,6,27,4,1,1,27,1
AMD1111_03,AMD1111_03_page18,,,143,416,40200,40616,40200,40616,315,497,AMD1111_03_page18,16.6,false,504,6,504,6,504,6,504,6,560,7,504,6,504,6,504,6,504,6,504,6,560,7,504,7,6,6,0,480,p,6,69,propuestas,0,1,15,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",-17,14,-11,false,true,false,true,,,70,false,false,,1,0,28,5,1,10,1,3,1,5,-5.5,7,0,480,p,6,69,propuestas,0,1,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",-17,14,-11,false,true,false,,false,,70,false,,true,0,0,26,1,3,28,3,1,1,28,-5.5
AMD1111_03,AMD1111_03_page18,,,144,252,40656,40908,40656,40908,549,504,AMD1111_03_page18,13.824,false,504,6,504,6,504,6,504,6,560,7,504,6,504,6,504,6,560,7,504,6,560,7,504,0,6,6,0,494,t,20,70,sostienen,3,2,15,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",14,5,11,false,true,false,false,,,,false,false,,0,0,28,5,2,11,2,3,1,6,-2,0,0,494,t,20,70,sostienen,3,2,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",14,5,11,false,true,false,,false,,,false,,false,0,0,26,1,7,29,5,1,1,29,-2
AMD1111_03,AMD1111_03_page18,,,145,140,40932,41072,40932,41072,627,519,AMD1111_03_page18,4.608,false,504,6,504,6,504,6,504,6,560,7,504,6,504,6,504,6,560,7,560,7,560,7,504,-15,6,6,0,499,n,25,70,sostienen,8,2,15,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",5,-8,-3,true,true,false,false,,,,false,false,,0,0,28,5,3,12,2,3,2,7,3,-15,0,499,n,25,70,sostienen,8,2,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",5,-8,-3,true,true,false,,false,,,false,,false,0,0,26,1,8,30,5,1,2,30,3
AMD1111_03,AMD1111_03_page18,,,146,156,41116,41272,41116,41272,498,527,AMD1111_03_page18,7.621,false,504,6,504,6,504,6,504,6,560,7,504,6,504,6,504,6,560,7,560,7,560,7,504,-23,6,6,0,491,s,17,70,sostienen,0,2,15,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",-8,8,0,true,true,false,false,,,,false,false,,0,0,28,5,4,13,2,3,3,8,-5,-23,0,491,s,17,70,sostienen,0,2,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",-8,8,0,true,true,false,,false,,,false,,false,0,0,26,1,9,31,5,1,3,31,-5
AMD1111_03,AMD1111_03_page18,,,147,188,41300,41488,41300,41488,626,528,AMD1111_03_page18,7.562,false,504,6,504,6,504,6,504,6,560,7,504,6,504,6,504,6,560,7,560,7,560,7,504,-24,6,6,0,499,n,25,70,sostienen,8,2,15,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",8,15,0,true,true,false,false,,,,false,false,,0,0,28,5,5,14,2,3,4,9,3,-24,0,499,n,25,70,sostienen,8,2,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",8,15,0,true,true,false,,false,,,false,,false,0,0,26,1,10,32,5,1,4,32,3
AMD1111_03,AMD1111_03_page18,,,148,251,41540,41791,41540,41791,885,553,AMD1111_03_page18,15.301,false,504,6,560,7,504,6,504,6,616,8,504,6,504,6,560,7,616,8,560,7,560,7,504,-49,6,6,0,514,u,40,73,extinguieron,6,5,15,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",15,-2,9,false,true,false,false,,,,false,false,,0,0,28,5,3,15,2,3,1,10,-0.5,-49,0,514,u,40,73,extinguieron,6,5,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",15,-2,9,false,true,false,,false,,,false,,false,0,0,26,1,8,33,2,1,1,33,-0.5
AMD1111_03,AMD1111_03_page18,,,149,195,41812,42007,41812,42007,850,545,AMD1111_03_page18,2.068,false,504,6,560,7,504,6,504,6,616,8,504,6,504,6,560,7,616,8,560,7,560,7,504,-41,6,6,0,512,n,38,73,extinguieron,4,5,15,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",-2,5,4,true,true,false,false,,,,false,false,,0,0,28,5,4,16,2,3,2,11,-2.5,-41,0,512,n,38,73,extinguieron,4,5,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",-2,5,4,true,true,false,,false,,,false,,false,0,0,26,1,9,34,2,1,2,34,-2.5
AMD1111_03,AMD1111_03_page18,,,150,288,42047,42335,42047,42335,937,545,AMD1111_03_page18,5.14,false,504,6,560,7,504,6,504,6,616,8,504,6,504,6,560,7,616,8,560,7,560,7,504,-41,6,6,0,517,r,43,73,extinguieron,9,5,15,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",5,-8,-4,true,true,false,false,,,,false,false,,0,0,28,5,5,17,2,3,3,12,2.5,-41,0,517,r,43,73,extinguieron,9,5,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",5,-8,-4,true,true,false,,false,,,false,,false,0,0,26,1,10,35,2,1,3,35,2.5
AMD1111_03,AMD1111_03_page18,,,151,176,42375,42551,42375,42551,804,548,AMD1111_03_page18,7.857,false,504,6,560,7,504,6,504,6,616,8,504,6,504,6,560,7,616,8,560,7,560,7,504,-44,6,6,0,509,x,35,73,extinguieron,1,5,15,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",-8,22,1,true,true,false,false,,,,false,false,,0,0,28,5,6,18,2,3,4,13,-5.5,-44,0,509,x,35,73,extinguieron,1,5,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",-8,22,1,true,true,false,,false,,,false,,false,0,0,26,1,11,36,2,1,4,36,-5.5
AMD1111_03,AMD1111_03_page18,,,152,328,42611,42939,42611,42939,1177,567,AMD1111_03_page18,22.035,false,504,6,560,7,504,6,504,6,616,8,504,6,504,6,560,7,672,9,616,8,560,7,504,-63,6,6,0,531, ,57,75,por,0,7,15,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",22,7,22,false,true,false,false,,,,false,false,,0,0,28,5,1,19,1,3,1,14,-2,-63,0,531, ,57,75,por,0,7,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",22,7,22,false,true,false,,false,,,false,,false,1,0,26,1,1,37,1,1,1,37,-2
AMD1111_03,AMD1111_03_page18,,,153,212,42971,43183,42971,43183,1302,548,AMD1111_03_page18,7.384,false,504,6,560,7,504,6,504,6,616,8,504,6,504,6,560,7,616,8,560,7,560,7,504,-44,6,6,0,538,z,64,76,razones,2,8,15,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",7,14,5,false,true,false,false,,,,false,false,,0,0,28,5,1,20,1,3,1,15,-2,-44,0,538,z,64,76,razones,2,8,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",7,14,5,false,true,false,,false,,,false,,false,0,0,26,1,3,38,2,1,1,38,-2
AMD1111_03,AMD1111_03_page18,,,154,168,43235,43403,43235,43403,1540,514,AMD1111_03_page18,14.06,false,504,6,504,6,504,6,504,6,560,7,448,5,504,6,504,6,616,8,560,7,504,6,504,-10,6,6,0,552,a,78,77,climáticas,8,9,15,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",14,-5,6,false,true,false,false,,,,false,false,,0,0,28,5,1,21,1,3,1,16,2.5,-10,0,552,a,78,77,climáticas,8,9,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",14,-5,6,false,true,false,,false,,,false,,false,0,0,26,1,2,39,2,1,1,39,2.5
AMD1111_03,AMD1111_03_page18,,,155,184,43435,43619,43435,43619,1446,509,AMD1111_03_page18,5.553,false,504,6,504,6,504,6,504,6,560,7,448,5,504,6,504,6,616,8,504,6,504,6,504,-5,6,6,0,547,m,73,77,climáticas,3,9,15,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",-5,5,3,true,true,false,false,,,,false,false,,0,0,28,5,2,22,1,3,2,17,-2.5,-5,0,547,m,73,77,climáticas,3,9,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",-5,5,3,true,true,false,,false,,,false,,false,0,0,26,1,3,40,2,1,2,40,-2.5
AMD1111_03,AMD1111_03_page18,,,156,172,43655,43827,43655,43827,1538,497,AMD1111_03_page18,5.435,false,504,6,504,6,504,6,504,6,560,7,448,5,504,6,504,6,616,8,504,6,504,6,504,7,6,6,0,552,a,78,77,climáticas,8,9,15,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",5,3,-3,true,true,false,false,,,,false,false,,0,0,28,5,3,23,1,3,3,18,2.5,7,0,552,a,78,77,climáticas,8,9,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",5,3,-3,true,true,false,,false,,,false,,false,0,0,26,1,4,41,2,1,3,41,2.5
